Section depth,d1,Clear Cover,lc,a,a/d1,D_l,fyl,rho_l,D_t,s,fyt,rho_tv,rho_t,s/d1,f'c,Axial load(P),Axial load ratio,Vp1/Vo1,ln/h,rholfyl/fc,rhotfyt/fc,theta_y,theta_c,theta_u,V_y,V_c,V_u,theta_E,V_E,a,b,c
12.00787402,10.62795276,0.55,72.51968504,72.51968504,6.823485831,0.769291339,65830,0.025788692,0.444094488,3.700787402,78590,0.027,0.011899916,0.348212632,14790,959.861718,0.450099211,0.243872785,6.03934426,0.114784962,0.063232887,0.003099478,0.007501941,0.014121914,116.58,144.2687697,115.4150157,0.02184924,36.06719241,0.011022436,0.018749762,36.06719241
12.00787402,10.54133858,0.45,72.51968504,72.51968504,6.879551821,0.769291339,65830,0.025788692,0.629133858,2.755905512,67135,0.043,0.032070746,0.261437908,14819,1004.487969,0.47010362,0.121010823,6.03934426,0.114560334,0.145291149,0.002166352,0.005064566,0.012446656,126.14,166.5072727,133.2058182,0.016137702,91.40138185,0.010280304,0.01397135,91.40138185
13.77952756,11.87874016,1.14,64.76377953,64.76377953,5.452074771,0.767716535,66055.562,0.01950352,0.37519685,2.992125984,82650,0.02,0.008044801,0.251889169,4930,400.5936,0.427945468,0.230090974,4.7,0.261321699,0.134868723,0.00605689,0.020063392,0.040426918,165.15,181.6704916,145.3363933,0.03009614,151.6769978,0.034370028,0.02403925,151.6769978
13.77952756,11.87874016,1.14,64.76377953,64.76377953,5.452074771,0.767716535,66055.562,0.01950352,0.37519685,2.992125984,82650,0.02,0.008044801,0.251889169,4930,186.8088,0.199563796,0.229855265,4.7,0.261321699,0.134868723,0.005705459,0.011251058,0.04358156,154.1,183.8032841,147.0426273,0.050766116,127.6631763,0.037876101,0.045060657,127.6631763
13.77952756,11.87992126,1.14,64.76377953,64.76377953,5.451532726,0.767716535,66062,0.02925528,0.374015748,5.984251969,82650,0.013,0.005329488,0.503728252,4930,432.2904,0.461806473,0.355319238,4.7,0.392020752,0.089347299,0.005726709,0.020063398,0.030702347,122.1,163.3474799,130.6779839,0.070520353,135.3455688,0.024975638,0.064793644,135.3455688
13.77952756,11.87874016,1.14,64.76377953,64.76377953,5.452074771,0.767716535,66055.562,0.02925528,0.37519685,2.992125984,82650,0.027,0.010726401,0.251889169,4930,432.2904,0.461806473,0.206902884,4.7,0.391982548,0.179824958,0.007819101,0.020063398,0.028747024,155.36,194.6865672,155.7492538,0.050766219,127.6631763,0.020927923,0.042947118,127.6631763
13.77952756,11.67401575,1.14,64.76377953,64.76377953,5.547686497,1.177165354,69277.7868,0.022927471,0.37519685,2.992125984,82650,0.027,0.010726401,0.256306489,4930,427.12,0.456283047,0.212177835,4.7,0.322183458,0.179824958,0.005585617,0.03039862,0.061198199,179.34,211.3670992,169.0936793,0.070519124,109.003523,0.055612582,0.064933507,109.003523
13.77952756,11.99409449,1.14,64.76377953,64.76377953,5.39963893,0.767716535,66055.562,0.02925528,0.25984252,2.992125984,84100,0.013,0.005144653,0.249466601,4930,432.2904,0.461806473,0.361460862,4.7,0.391982548,0.087761728,0.004511101,0.020365872,0.062920147,146.88,196.4960912,157.196873,0.070519124,109.003523,0.058409046,0.066008023,109.003523
13.77952756,11.99409449,1.14,64.76377953,64.76377953,5.39963893,0.767716535,66055.562,0.02925528,0.25984252,2.992125984,84100,0.013,0.005144653,0.249466601,4930,216.0328,0.230783162,0.400155135,4.7,0.391982548,0.087761728,0.006305546,0.020670802,0.070829714,118.65,192.5554768,154.0443815,0.070520353,175.1744291,0.064524168,0.064214807,175.1744291
13.77952756,12.06299213,1.14,64.76377953,64.76377953,5.368798956,0.62992126,62027.781,0.032826438,0.25984252,2.992125984,84100,0.013,0.005144653,0.248041775,4930,432.2904,0.461806473,0.371152552,4.7,0.413012395,0.087761728,0.007284977,0.03070355,0.070519356,186.3,211.9953385,169.5962708,0.070520353,175.1744291,0.063234379,0.063235376,175.1744291
13.77952756,11.9476378,1.14,64.76377953,64.76377953,5.420634659,0.62992126,62027.781,0.032826438,0.37519685,2.992125984,82650,0.027,0.010726401,0.250436616,4930,432.2904,0.461806473,0.212237686,4.7,0.413012395,0.179824958,0.006725283,0.03009614,0.069910991,166.63,206.205749,164.9645992,0.070520353,175.1744291,0.063185708,0.06379507,175.1744291
7.992125984,5.730314961,1.57,24.01574803,24.01574803,4.190999656,0.625984252,84977.88003,0.019273121,0.374015748,3,58984.64614,0.01,0.009164654,0.523531432,10097.37163,31.9216,0.049493899,0.452377849,3.004926108,0.162199533,0.053536098,0.010778702,0.021819016,0.055637314,34.12,68.94435697,55.15548558,0.073326885,46.25943951,0.044858612,0.062548183,46.25943951
7.992125984,5.738188976,1.57,24.01574803,24.01574803,4.185248714,0.625984252,84977.88003,0.019273121,0.374015748,3,58984.64614,0.01,0.009164654,0.522813036,10097.37163,31.9216,0.049493899,0.452049041,3.004926108,0.162199533,0.053536098,0.010077983,0.020382459,0.057508771,33.24,67.16514779,53.73211823,0.072889672,45.81463722,0.047430788,0.062811689,45.81463722
7.992125984,6.289370079,1.02,24.01574803,24.01574803,3.818466354,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.476995305,9827.44189,64.068,0.102064812,0.412624196,3.004926108,0.162733372,0.069457449,0.010490171,0.021236066,0.064559069,46.89,94.742891,75.7943128,0.072910492,71.61317111,0.054068898,0.062420321,71.61317111
7.992125984,6.368110236,0.94,24.01574803,24.01574803,3.771251932,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.477279753,9827.44189,64.068,0.102064812,0.415768981,3.004926108,0.163017739,0.068691211,0.010325296,0.020882131,0.064484413,45.57,92.07407717,73.65926174,0.072889672,69.38915958,0.054159117,0.062564376,69.38915958
7.992125984,6.438976378,0.87,24.01574803,24.01574803,3.729746255,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.465912565,9497.527768,127.9112,0.21084988,0.481750462,3.004926108,0.168386215,0.071870181,0.010469561,0.021236066,0.054614837,51.52,104.0837389,83.26699112,0.062542295,73.83718232,0.044145276,0.052072734,73.83718232
7.992125984,6.730314961,0.57,24.01574803,24.01574803,3.568294823,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.451594033,9497.527768,127.9112,0.21084988,0.488253924,3.004926108,0.16868046,0.071077327,0.010304686,0.020861311,0.053668068,49.31,99.6357159,79.70857272,0.062500656,68.94435697,0.043363382,0.05219597,68.94435697
7.992125984,6.36023622,0.94,24.01574803,24.01574803,3.775920768,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.471680594,5498.568708,0,0,0.293933827,3.004926108,0.290848917,0.124139404,0.020851951,0.031854098,0.067233241,56.34,58.71390403,46.97112322,0.083361967,39.27604337,0.04638129,0.062510016,39.27604337
7.992125984,6.210629921,1.09,24.01574803,24.01574803,3.866877971,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.489381933,5498.568708,0,0,0.296847093,3.004926108,0.291357159,0.122769929,0.021313797,0.030901639,0.066934095,58.3,58.29739749,46.63791799,0.083360656,38.49828136,0.045620298,0.062046859,38.49828136
7.992125984,5.797244094,1.51,24.01574803,24.01574803,4.142614601,0.625984252,84977.88003,0.019273121,0.374015748,3,58984.64614,0.01,0.009164654,0.517487267,6998.178355,64.068,0.143328157,0.478634013,3.004926108,0.234030755,0.077244941,0.010304686,0.020901639,0.041766021,35.24,71.19682163,56.95745731,0.072540984,26.49881704,0.031461335,0.062236298,26.49881704
7.992125984,5.769685039,1.54,24.01574803,24.01574803,4.162401911,0.625984252,85122.88003,0.019273121,0.374015748,3.039370079,59129.64614,0.01,0.009045941,0.526782668,6998.178355,64.068,0.143328157,0.481252241,3.004926108,0.234430088,0.076431789,0.010304686,0.020901639,0.040534029,33.9,68.49694216,54.79755373,0.07204918,28.19874115,0.030229343,0.061744494,28.19874115
7.992125984,6.49015748,0.81,24.01574803,24.01574803,3.700333637,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.462238399,5518.563503,127.9112,0.3628757,0.363840108,3.004926108,0.289795116,0.123689624,0.010385825,0.021065574,0.042130689,41.82,84.49622792,67.59698234,0.042213115,69.39690198,0.031744864,0.03182729,69.39690198
7.992125984,6.49015748,0.81,24.01574803,24.01574803,3.700333637,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.468304519,5518.563503,127.9112,0.3628757,0.366714492,3.004926108,0.290301517,0.12232511,0.010385825,0.021065574,0.041639344,41.82,84.49622792,67.59698234,0.041721311,69.39690198,0.031253519,0.031335486,69.39690198
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,1.968503937,66627.5,0.030043845,0.006333843,0.142806141,3616.3,101.16,0.112795512,0.397585231,3.499999999,0.425991613,0.116696105,0.008555681,0.024272143,0.060725462,202.01,249.98884,199.991072,0.068282857,142.6936299,0.052169781,0.059727176,142.6936299
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,1.968503937,66627.5,0.030043845,0.006333843,0.142806141,3867.15,151.74,0.158218227,0.408378253,3.499999999,0.398358861,0.109126391,0.009757529,0.027133621,0.069534884,232.43,267.5680552,214.0544442,0.076518621,93.745815,0.059777355,0.066761092,93.745815
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,1.968503937,66627.5,0.030043845,0.006333843,0.142806141,3788.85,202.32,0.215317265,0.409640395,3.499999999,0.406591306,0.111381587,0.009305508,0.024691429,0.059761443,234.36,305.2863714,244.2290971,0.078940357,162.5927415,0.050455935,0.069634849,162.5927415
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.047244094,66627.5,0.030043845,0.006090234,0.148518386,3672.85,101.16,0.111058826,0.410529608,3.499999999,0.419432721,0.110480163,0.009144845,0.026434,0.070446698,195.42,248.038927,198.4311416,0.080899714,119.3746709,0.061301853,0.071754869,119.3746709
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.047244094,66627.5,0.030043845,0.006090234,0.148518386,3932.4,151.74,0.155592924,0.422164895,3.499999999,0.391748925,0.103188146,0.008292988,0.025166071,0.072328734,213.13,260.4883713,208.390697,0.0762,65.12209282,0.064035746,0.067907012,65.12209282
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.047244094,66627.5,0.030043845,0.006090234,0.148518386,3881.65,202.32,0.210169598,0.424043828,3.499999999,0.396870782,0.104537263,0.008968275,0.027411143,0.05336926,240.95,309.7961701,247.8369361,0.077800429,95.20574983,0.044400985,0.068832154,95.20574983
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.125984252,66627.5,0.030043845,0.00586467,0.154230632,3828,101.16,0.106557578,0.424426651,3.499999999,0.402432986,0.102076359,0.009192405,0.025368571,0.07121368,189.58,234.6095266,187.6876213,0.074171429,163.5626982,0.062021275,0.064979024,163.5626982
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.125984252,66627.5,0.030043845,0.00586467,0.154230632,3987.5,151.74,0.153442913,0.435492839,3.499999999,0.386335667,0.097993304,0.009146063,0.027187,0.076854388,212.33,259.508415,207.606732,0.080633429,171.6223384,0.067708325,0.071487366,171.6223384
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.125984252,66627.5,0.030043845,0.00586467,0.154230632,3900.5,202.32,0.209153908,0.436278447,3.499999999,0.394952819,0.100179028,0.010934639,0.027445286,0.063751072,263.24,299.5466276,239.6373021,0.085417429,197.7411724,0.052816433,0.07448279,197.7411724
20,18.5,0.61,72.00787402,72.00787402,3.892317514,0.984251969,60000,0.025345236,0.393700787,2.952755906,60000,0.051881187,0.013733738,0.159608427,12035,0,0,0.207414463,3.600393701,0.126357637,0.068468989,0.014069147,0.04387259,0.060590596,200.74,239.4324904,191.5459924,0.06131958,223.7341976,0.046521449,0.047250433,223.7341976
20,18.5,0.61,72.00787402,72.00787402,3.892317514,0.984251969,60000,0.025345236,0.393700787,2.952755906,60000,0.051881187,0.013733738,0.159608427,12035,346.8664,0.120010714,0.335464596,3.600393701,0.126357637,0.068468989,0.010980095,0.032813225,0.048946261,270.55,377.2472178,301.7977743,0.057012779,209.8550378,0.037966166,0.046032684,209.8550378
20,18.5,0.61,72.008,72.008,3.892324324,0.984,60000,0.025331995,0.394,2.953,60000,0.051959118,0.01375334,0.159621622,12035,462.638,0.160064319,0.355714586,3.6004,0.126291624,0.068566714,0.008852865,0.020004835,0.041017677,250.21,393.1812886,314.5450309,0.047741786,260.5375752,0.032164812,0.038888921,260.5375752
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,74979.5,0.024543693,0.125,1,114985,0.014364281,0.006135923,0.190458337,14891.5,0,0,0.26246533,3.916666667,0.123578809,0.047378646,0.00926114,0.052597872,0.052344681,27.52,34.05850776,27.24680621,0.052597872,34.05850776,0.043083541,0.043336732,34.05850776
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,74983.125,0.024543693,0.125,1,114985,0.014364281,0.006135923,0.190458337,12513.5,90.11706364,0.200044094,0.418757372,3.916666667,0.147070188,0.056382236,0.004584868,0.019993617,0.04160548,58.61,69.08028636,55.26422909,0.056582979,17.27007159,0.037020612,0.051998111,17.27007159
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,65989.5,0.024543693,0.125,1,114985,0.016346552,0.006982681,0.190458337,12687.5,0,0,0.209935819,3.916666667,0.127655254,0.06328304,0.006789492,0.0307085,0.048148936,22.81,32.1579,25.72632,0.044048936,27.62399851,0.041359444,0.037259444,27.62399851
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,65985.15,0.024543693,0.125,1,114985,0.016346552,0.006982681,0.190458337,12093,43.54439807,0.100022047,0.313622613,3.916666667,0.133922043,0.066394077,0.005792247,0.014070213,0.036705416,36.58,55.80488941,44.64391153,0.060755319,36.50180648,0.030913169,0.054963072,36.50180648
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,65985.15,0.024543693,0.125,1,114985,0.016346552,0.006982681,0.190458337,13050,93.98071526,0.200044094,0.376005199,3.916666667,0.124101093,0.061525178,0.002827641,0.009561702,0.020047023,37.61,65.22535614,52.18028491,0.064195745,12.31212609,0.017219382,0.061368104,12.31212609
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,68991,0.024543693,0.125,1,182990,0.016346552,0.006982681,0.190458337,9787.5,0,0,0.144549321,3.916666667,0.173005765,0.130550273,0.011260658,0.059251064,0.060923404,29.15,36.52893941,29.22315153,0.059251064,36.52893941,0.049662746,0.047990406,36.52893941
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,68984.475,0.024543693,0.125,1,182990,0.016346552,0.006982681,0.190458337,10817,38.94978533,0.100022047,0.211343643,3.916666667,0.156525264,0.118125247,0.004780356,0.0172106,0.050467363,34.34,46.9813,37.58504,0.067095745,31.1535043,0.045687007,0.062315389,31.1535043
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,68984.475,0.024543693,0.125,1,182990,0.016346552,0.006982681,0.190458337,11861,85.41802787,0.200044094,0.25471985,3.916666667,0.142747979,0.107727915,0.00348465,0.014742553,0.033986912,44.57,54.4744859,43.57958872,0.068506383,13.61862147,0.030502262,0.065021733,13.61862147
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,68984.475,0.024543693,0.125,1.25,182990,0.016346552,0.005586144,0.238072922,10991,79.15264686,0.200044094,0.294635151,3.916666667,0.154047291,0.093004139,0.00362887,0.014914894,0.024812164,45.38,56.15761761,44.92609409,0.065412766,14.0394044,0.021183294,0.061783896,14.0394044
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,68984.475,0.024543693,0.125,1.5,182990,0.016346552,0.00465512,0.285687506,12615,90.84802476,0.200044094,0.358928229,3.916666667,0.134215916,0.067525994,0.003622102,0.011157447,0.021408897,39.29,58.05825759,46.44660607,0.067540426,12.06792966,0.017786795,0.063918324,12.06792966
6,5.250492126,0.44,23.5,23.5,4.475770925,0.375,68984.475,0.024543693,0.125,1.75,182990,0.016346552,0.003990103,0.33330209,10324,74.34918808,0.200044094,0.371449062,3.916666667,0.163999785,0.070723455,0.003052371,0.010517021,0.023677391,29.32,51.84081183,41.47264947,0.06716383,12.52918958,0.02062502,0.064111459,12.52918958
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,65395,0.025702186,0.44488189,2.362204724,56695,0.099661572,0.018709371,0.224971879,13398,269.76,0.139638551,0.18354075,6.557377047,0.125451146,0.079170607,0.008827272,0.01517,0.080360909,91.11,114.174903,91.3399224,0.10607,62.6272042,0.071533637,0.097242728,62.6272042
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,62350,0.025702186,0.44488189,2.362204724,56695,0.099661572,0.018709371,0.224971879,13528.5,539.52,0.276583111,0.221078452,6.557377047,0.118455948,0.078406903,0.007847367,0.01854805,0.054714155,124.51,148.5133701,118.8106961,0.09996424,37.12834252,0.046866788,0.092116873,37.12834252
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,65395,0.025702186,0.44488189,2.362204724,60610,0.099661572,0.018709371,0.224971879,14239,809.28,0.394173181,0.204000179,6.557377047,0.118041608,0.079638667,0.009181366,0.023675,0.044970455,136.95,148.9933486,119.1946789,0.07049897,37.24833716,0.035789089,0.061317604,37.24833716
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,62350,0.025702186,0.44488189,5.118110236,56695,0.099661572,0.008635094,0.48743907,14166.5,539.52,0.264126963,0.405430505,6.557377047,0.113121187,0.034558053,0.006654527,0.0154775,0.029540909,121.24,151.9332174,121.5465739,0.046417,76.22959696,0.022886382,0.039762473,76.22959696
12.008,10.5,0.68,78.74,78.74,7.499047619,0.768,65395,0.025701647,0.4449,5.118,60610,0.099670527,0.008635893,0.487428571,15123.5,809.28,0.37111212,0.377482887,6.557295137,0.111135597,0.034609811,0.006546776,0.015725,0.014566929,139.99,139.9937504,111.9950003,0.023725,118.9946878,0.008020153,0.017178224,118.9946878
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,64670,0.025702186,0.44488189,2.362204724,63510,0.099661572,0.018709371,0.224971879,11411.5,651.92,0.396204428,0.177089257,6.557377047,0.145656607,0.104125851,0.004909988,0.0244175,0.088926591,106.6,162.3627518,129.8902014,0.1042475,112.2449892,0.084016603,0.099337512,112.2449892
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,64670,0.025702186,0.44488189,2.362204724,63510,0.099661572,0.018709371,0.224971879,15834,944.16,0.41354494,0.201884184,6.557377047,0.10497413,0.075043081,0.007292633,0.02902,0.06171404,150.12,209.3206555,167.4565244,0.081225,135.0239723,0.054421407,0.073932367,135.0239723
12.00787402,10.57086614,0.68,78.74015748,78.74015748,7.448789572,0.768,64670,0.025702186,0.374015748,2.165354331,119625,0.070439791,0.014425739,0.204841713,15877.5,809.28,0.353495949,0.153816431,6.557377047,0.104686529,0.108687075,0.007312176,0.02473,0.054904242,143.6,179.9519666,143.9615733,0.084475,117.5547521,0.047592066,0.077162824,117.5547521
12.00787402,10.57086614,0.68,78.74015748,78.74015748,7.448789572,0.768,64670,0.025702186,0.374015748,3.149606299,119625,0.070439791,0.009917696,0.297951583,15109,809.28,0.371476069,0.204036146,6.557377047,0.110011276,0.078523025,0.007850731,0.026695,0.039299545,140.21,161.4027947,129.1222357,0.054425,100.9454936,0.031448814,0.046574269,100.9454936
12.00787402,10.57086614,0.61,78.74015748,78.74015748,7.448789572,0.768,64670,0.025702186,0.44488189,2.165,107880,0.098352662,0.020413564,0.204808194,15152.5,1157.72,0.529891555,0.100089215,6.557377047,0.109695454,0.145336762,0.004047159,0.023225,0.040762576,96.49,159.2128924,127.3703139,0.04607,107.6151958,0.036715417,0.042022841,107.6151958
12.00787402,10.5,0.68,78.74015748,78.74015748,7.499062617,0.768,64670,0.025702186,0.44488189,2.362204724,71340,0.099661572,0.018709371,0.224971879,15863,1157.72,0.506157838,0.162607398,6.557377047,0.104782221,0.084140864,0.007029383,0.0237925,0.039752955,100.43,198.8611224,159.088898,0.0454375,145.4635062,0.032723572,0.038408117,145.4635062
9.842519685,8.592519685,0.84,24.60629921,24.60629921,2.863688431,0.5,66845,0.024321959,0.157480315,1.57480315,70325,0.019101892,0.005026548,0.18327606,5452,158.484,0.300066141,0.651227206,2.5,0.298202742,0.064837122,0.003744918,0.029765789,0.038508204,146.73,198.9850176,159.1880141,0.039490498,154.8297453,0.034763286,0.03574558,154.8297453
9.842519685,8.592519685,0.84,24.60629921,24.60629921,2.863688431,0.5,66845,0.024321959,0.157480315,1.57480315,70325,0.019101892,0.005026548,0.18327606,5452,316.968,0.600132281,0.475595629,2.5,0.298202742,0.064837122,0.003419742,0.00995869,0.022551296,143.24,177.2645762,141.811661,0.029747071,106.6589694,0.019131554,0.026327329,106.6589694
23.62204724,21.21259843,1.41,47.24409449,47.24409449,2.227171492,1,56260,0.016890249,0.5,3.937007874,75980,0.075507621,0.008445125,0.185597624,5684,1798.4,0.567018406,0.343120364,2,0.167178995,0.112888916,0.00323711,0.007591625,0.02233496,1078.87,1256.563904,1005.251124,0.02606745,812.4737296,0.01909785,0.02283034,812.4737296
22.04724409,20.42519685,0.62,47.24409449,47.24409449,2.313030069,1,56260,0.019389317,0.5,3.937007874,75980,0.075507621,0.009048348,0.192752506,4669,1348.8,0.594312771,0.300762378,2.142857143,0.233635248,0.147246408,0.004284666,0.02005375,0.019350567,1060.3,1179.429348,943.5434783,0.028542083,1125.215768,0.015065901,0.024257417,1125.215768
15.7480315,14.17913386,1.08,49.01574803,49.01574803,3.456892961,0.5,52635,0.015834609,0.236220472,2.755905512,53360,0.012906235,0.002019595,0.19436346,5205.5,35.2936,0.027338895,0.617590701,3.112499999,0.160110392,0.020702255,0.005398251,0.014706827,0.035506633,133.17,151.5432348,121.2345878,0.057606426,40.09820994,0.030108382,0.052208175,40.09820994
15.748,14.179,1.08,49.016,49.016,3.456943367,0.5,52635,0.015834672,0.2362,2.756,53360,0.012904261,0.00201918,0.194371959,5176.5,35.294,0.027492476,0.618093216,3.112522225,0.161008009,0.020813956,0.006438938,0.014236875,0.036115307,115.07,147.9533951,118.3627161,0.052697079,36.98834877,0.029676369,0.046258141,36.98834877
15.7480315,14.17913386,1.08,49.01574803,49.01574803,3.456892961,0.5,52635,0.015834609,0.236220472,2.755905512,53360,0.012906235,0.002019595,0.19436346,4973.5,35.2936,0.028614179,0.621159388,3.112499999,0.167579098,0.021667958,0.015228187,0.029731727,0.062871559,145.14,152.8631759,122.2905407,0.073476305,46.68791576,0.047643372,0.058248118,46.68791576
18,16.0625,1.125,94.5,94.5,5.88,0.875,66700,0.0148,0.375,14,63500,0.00204,0.00087,0.871595331,3570,290,0.25,1.037027111,5.25,0.276515406,0.01547479,0.004890364,0.01617027,0.019927048,147.97,183.1162333,146.4929866,0.032340749,72.97628116,0.015036684,0.027450385,72.97628116
18,15.625,1.5,72,72,4.61,1,74000,0.0194,0.375,18,69700,0.00159,0.00068,1.152,5255,120,0.07,1.691154113,4,0.273187441,0.00901922,0.003970237,0.010089583,0.017382288,118.73,202.6653298,162.1322639,0.07,50.66633246,0.013412051,0.066029763,50.66633246
18,15.625,1.5,72,72,4.61,1,74000,0.0194,0.375,18,69700,0.00159,0.00068,1.152,5255,240,0.14,1.556276542,4,0.273187441,0.00901922,0.003749656,0.010388889,0.018882379,136.79,233.4918007,186.7934405,0.07,38.92175,0.015132723,0.066250344,38.92175
18,15.625,1.5,72,72,4.61,1,74000,0.0194,0.375,18,69700,0.00159,0.00068,1.152,5255,360,0.21,1.472025579,4,0.273187441,0.00901922,0.0045922,0.01396875,0.017862577,195.96,285.2955379,228.2364303,0.05,31.1374,0.013270377,0.0454078,31.1374
18,15.625,1.5,66,66,4.22,1,74000,0.0194,0.375,18,69700,0.00159,0.00068,1.152,5125,240,0.14,1.558387588,3.666666667,0.280117073,0.009248,0.004706858,0.01512803,0.01826822,203.64,268.8002778,215.0402222,0.07,44.70441,0.013561362,0.065293142,44.70441
18,15.625,1.5,60,60,3.84,1,74000,0.0194,0.375,18,69700,0.00159,0.00068,1.152,5125,360,0.22,1.473310425,3.333333333,0.280117073,0.009248,0.005287004,0.014908333,0.019164899,292.51,340.687638,272.5501104,0.05,71.971876,0.013877895,0.044712996,71.971876
